COMP_GENE_A	COMP_GENE_B
AT1G49970	AT1G15390
AT1G49970	AT5G20050
AT1G49970	AT3G24650
AT1G49970	AT5G45390
AT1G49970	AT3G22590
AT1G49970	AT4G10050
AT1G49970	AT4G38150
AT1G49970	AT4G00560
AT1G49970	AT2G40490
AT1G49970	AT4G29400
AT1G49970	AT4G17550
AT1G49970	AT4G20310
AT1G49970	AT1G33810
AT1G49970	AT4G36530
AT1G49970	AT1G18850
AT1G49970	AT4G38213
AT5G01450	AT2G34630
AT5G01450	AT3G16810
AT5G01450	AT2G40600
AT5G01450	AT4G03430
AT5G01450	AT2G28450
AT5G01450	AT3G19490
AT5G01450	AT4G01880
AT5G01450	AT3G24660
AT5G01450	AT2G36420
AT1G53000	AT1G70210
AT1G53000	AT1G56423
AT1G53000	AT1G30380
AT1G53000	AT5G43750
AT1G53000	AT3G16250
AT1G53000	AT2G01730
AT1G53000	AT1G48130
AT1G53000	AT3G03100
AT1G53000	AT4G33420
AT1G53000	AT3G12940
AT1G53000	AT1G08530
AT1G68370	AT2G16790
AT1G22980	AT1G52260
AT1G22980	AT5G01400
AT1G22980	AT4G14310
AT1G22980	AT1G66345
AT1G22980	AT5G64860
AT2G01220	AT5G25640
AT2G01220	AT2G24830
AT2G01220	AT5G52190
AT3G20550	AT5G59460
AT3G20550	AT1G53580
AT3G20550	AT1G17760
AT3G20550	AT3G14900
AT3G20550	AT1G09290
AT1G51740	AT5G02820
AT4G25730	AT1G50020
AT4G25730	AT4G14147
AT4G25730	AT2G15240
AT4G25730	AT2G43560
AT4G25730	AT3G17670
AT4G25730	AT3G26580
AT4G25730	AT2G07340
AT4G25730	AT5G37360
AT4G25730	AT1G26340
AT4G25730	AT2G20050
AT4G25730	AT3G14740
AT4G25730	AT2G17670
AT2G25910	AT3G17360
AT2G25910	AT2G44020
AT2G19950	AT3G55510
AT5G24120	AT1G64380
AT5G24120	AT1G05900
AT5G24120	AT5G46680
AT5G24120	AT3G19850
AT5G24120	AT3G02820
AT5G24120	AT2G36570
AT5G24120	AT1G17870
AT5G24120	AT1G74150
AT5G24120	AT3G20015
AT5G24120	AT3G47700
AT5G24120	AT3G56010
AT5G24120	AT5G56850
AT5G24120	AT5G54080
AT5G24120	AT1G32520
AT5G24120	AT4G10020
AT5G24120	AT2G01950
AT5G24120	AT5G53860
AT1G25420	AT2G46300
AT1G25420	AT2G25920
AT1G25420	AT1G63680
AT1G25420	AT2G40800
AT1G25420	AT5G39710
AT1G25420	AT3G03610
AT1G25420	AT4G09680
AT1G25420	AT1G51730
AT1G25420	AT3G07060
AT1G25420	AT3G20390
AT1G25420	AT5G64180
AT1G25420	AT2G42770
AT1G25420	AT5G19630
AT1G25420	AT5G41760
AT1G25420	AT3G58530
AT1G25420	AT4G10130
AT1G25420	AT5G40570
AT1G25420	AT5G04240
AT1G25420	AT1G12244
AT1G25420	AT4G01790
AT1G25420	AT2G26470
AT1G25420	AT5G58740
AT1G25420	AT4G35740
AT1G25420	AT1G01770
AT1G25420	AT5G19850
AT1G25420	AT5G56900
AT1G25420	AT5G01470
AT1G25420	AT5G01230
AT1G25420	AT1G77350
AT1G25420	AT4G09730
AT1G25420	AT5G59900
AT1G25420	AT3G06610
AT1G25420	AT1G74970
AT1G25420	AT1G50575
AT1G25420	AT1G21840
AT1G25420	AT1G05055
AT1G25420	AT1G52510
AT1G25420	AT1G05030
AT1G25420	AT4G37445
AT1G25420	AT5G17630
AT1G17040	AT3G62110
AT1G17040	AT5G62600
AT1G17040	AT5G16420
AT1G17040	AT3G12350
AT1G17040	AT2G07170
AT1G17040	AT5G66055
AT1G17040	AT2G15230
AT1G17040	AT3G26750
AT1G17040	AT3G06880
AT1G17040	AT5G01400
AT1G17040	AT5G16140
AT1G17040	AT1G72440
AT1G17040	AT1G76400
AT1G17040	AT5G46840
AT1G17040	AT4G10760
AT1G17040	AT2G07690
AT1G17040	AT2G38500
AT1G17040	AT1G80190
AT1G17040	AT3G10390
AT1G17040	AT5G57250
AT1G17040	AT3G57190
AT1G17040	AT2G42710
AT1G17040	AT4G30825
AT1G17040	AT3G49890
AT1G17040	AT3G47830
AT1G17040	AT2G42560
AT1G17040	AT5G25500
AT4G09980	AT2G36480
AT4G09980	AT1G54390
AT2G27900	AT3G17030
AT2G27900	AT5G38720
AT2G27900	AT3G43540
AT2G27900	AT1G06950
AT2G27900	AT3G26750
AT2G27900	AT1G76400
AT2G27900	AT1G04200
AT2G27900	AT3G03210
AT2G27900	AT4G38460
AT5G41150	AT3G56990
AT5G41150	AT5G21920
AT5G41150	AT5G01400
AT5G41150	AT2G38500
AT5G41150	AT1G80190
AT5G41150	AT3G10390
AT5G41150	AT3G57190
AT5G41150	AT2G40660
AT5G41150	AT4G30825
AT5G41150	AT3G49890
AT1G03900	AT2G18510
AT1G03900	AT5G09350
AT1G03900	AT5G48240
AT1G03900	AT4G05210
AT1G03900	AT3G05480
AT1G03900	AT5G49480
AT1G03900	AT1G29990
AT1G03900	AT4G33945
AT1G03900	AT2G48120
AT1G03900	AT2G43980
AT1G03900	AT1G74150
AT1G03900	AT5G08305
AT1G03900	AT5G62840
AT1G03900	AT3G11945
AT1G03900	AT5G64230
AT1G03900	AT4G18593
AT1G03900	AT5G11530
AT1G03900	AT5G53860
AT5G23890	AT5G55100
AT5G23890	AT2G39630
AT5G23890	AT4G24550
AT5G23890	AT3G14890
AT5G23890	AT5G15750
AT5G23890	AT4G10090
AT5G23890	AT5G46420
AT5G23890	AT5G52980
AT5G23890	AT1G07060
AT5G23890	AT1G63490
AT5G23890	AT1G08460
AT5G23890	AT1G64990
AT5G23890	AT4G37480
AT5G23890	AT2G35360
AT5G23890	AT4G28830
AT5G23890	AT4G26555
AT5G23890	AT3G54290
AT5G23890	AT2G36835
AT5G23890	AT1G74070
AT5G23890	AT4G17240
AT5G23890	AT4G37510
AT5G23890	AT5G65685
AT5G23890	AT4G26965
AT5G23890	AT5G50210
AT5G23890	AT1G67620
AT5G23890	AT5G17660
AT5G23890	AT4G09620
AT5G23890	AT5G35400
AT5G23890	AT2G39805
AT5G23890	AT4G17010
AT5G23890	AT3G24430
AT5G23890	AT5G57345
AT5G23890	AT5G22620
AT5G23890	AT3G06610
AT5G23890	AT3G59490
AT5G23890	AT5G66160
AT5G23890	AT2G45530
AT5G23890	AT4G04330
AT5G23890	AT3G24500
AT1G15130	AT2G01950
AT2G18510	AT4G20960
AT2G18510	AT5G28740
AT2G18510	AT1G71990
AT2G18510	AT5G40520
AT2G18510	AT2G25840
AT2G18510	AT5G53770
AT2G18510	AT3G08950
AT2G18510	AT5G45360
AT2G18510	AT1G64850
AT2G18510	AT1G74530
AT2G18510	AT4G18593
AT2G35720	AT1G03050
AT2G35720	AT5G41880
AT2G35720	AT3G63480
AT2G35720	AT4G21150
AT2G35720	AT4G37190
AT2G35720	AT2G44760
AT2G35720	AT5G03430
AT2G35720	AT2G35920
AT2G35720	AT1G74120
AT2G35720	AT5G16810
AT2G35720	AT1G17160
AT2G35720	AT5G20990
AT2G35720	AT5G19940
AT2G35720	AT5G57040
AT2G35720	AT1G31600
AT3G57050	AT1G63855
AT3G57050	AT5G20220
AT1G67180	AT3G20430
AT1G67180	AT1G05577
AT1G70210	AT1G30380
AT1G70210	AT5G43750
AT1G70210	AT2G20635
AT1G70210	AT3G16250
AT1G70210	AT2G01730
AT1G70210	AT4G04190
AT1G70210	AT1G48130
AT1G70210	AT4G33420
AT1G70210	AT5G28960
AT1G70210	AT5G17630
AT3G47470	AT5G42400
AT3G47470	AT1G03600
AT3G47470	AT2G35320
AT3G47470	AT2G03500
AT3G47470	AT2G20890
AT3G47470	AT5G54270
AT3G47470	AT5G24490
AT3G47470	AT5G56460
AT3G47470	AT4G27600
AT3G47470	AT3G54210
AT3G47470	AT4G39520
AT3G47470	AT1G61520
AT3G47470	AT1G11545
AT3G47470	AT3G03100
AT3G47470	AT3G01060
AT3G47470	AT4G15510
AT3G47470	AT3G54890
AT3G47470	AT1G19290
AT1G68660	AT5G04420
AT1G68660	AT5G13520
AT1G68660	AT3G61350
AT1G68660	AT3G44620
AT1G68660	AT3G16010
AT1G68660	AT5G26240
AT1G68660	AT4G13670
AT1G68660	AT5G38720
AT1G68660	AT2G48000
AT1G68660	AT1G66510
AT1G68660	AT1G15960
AT1G68660	AT2G27760
AT1G68660	AT2G17695
AT1G68660	AT2G34860
AT1G68660	AT5G50100
AT1G68660	AT5G64040
AT1G68660	AT5G44000
AT1G68660	AT3G45040
AT1G68660	AT5G25580
AT1G68660	AT5G06590
AT1G68660	AT1G35660
AT1G68660	AT1G79915
AT1G68660	AT1G16540
AT1G68660	AT3G06960
AT1G68660	AT1G49880
AT1G68660	AT2G02570
AT1G68660	AT3G10060
AT1G68660	AT2G36730
AT1G68660	AT5G52030
AT1G68660	AT5G43940
AT1G68660	AT1G71310
AT1G68660	AT1G51080
AT1G68660	AT5G42850
AT1G68660	AT1G56090
AT1G68660	AT2G44360
AT1G68660	AT1G28140
AT1G68660	AT3G19900
AT1G68660	AT1G57770
AT4G02070	AT1G53200
AT1G69523	AT2G40430
AT1G69523	AT5G25640
AT1G69523	AT1G09150
AT3G43520	AT5G55810
AT1G04555	AT1G12800
AT1G04555	AT5G66960
AT1G04555	AT2G43540
AT2G01110	AT1G49430
AT2G01110	AT1G51965
AT4G28300	AT3G21280
AT4G28300	AT1G05900
AT4G28300	AT1G78800
AT4G28300	AT5G46680
AT4G28300	AT1G17870
AT3G21280	AT1G05900
AT3G21280	AT1G78800
AT3G21280	AT5G16100
AT3G21280	AT3G63290
AT3G21280	AT5G63480
AT3G21280	AT1G50900
AT3G21280	AT2G41120
AT3G21280	AT3G28040
AT3G21280	AT1G32550
AT3G21280	AT5G47570
AT3G21280	AT5G46680
AT3G21280	AT4G26020
AT3G21280	AT3G19850
AT3G21280	AT3G02820
AT3G21280	AT4G20770
AT3G21280	AT2G47600
AT3G21280	AT3G48990
AT3G21280	AT4G01880
AT3G21280	AT4G34530
AT3G21280	AT2G03070
AT3G21280	AT2G32800
AT3G21280	AT4G39010
AT3G21280	AT2G36570
AT3G21280	AT1G17870
AT3G21280	AT3G20015
AT3G21280	AT3G47700
AT3G21280	AT5G16460
AT3G21280	AT5G19950
AT3G21280	AT1G64680
AT3G21280	AT5G13400
AT3G21280	AT3G56010
AT3G21280	AT5G56850
AT3G21280	AT2G42350
AT3G21280	AT5G54080
AT3G21280	AT1G32520
AT3G21280	AT4G10020
AT3G21280	AT2G01950
AT1G64380	AT4G13370
AT1G64380	AT3G24530
AT1G64380	AT5G48240
AT1G64380	AT2G48120
AT1G64380	AT5G62840
AT1G64380	AT3G11945
AT1G64380	AT5G64230
AT1G64380	AT5G53860
AT1G64380	AT1G75730
AT5G24710	AT5G35560
AT5G24710	AT2G46300
AT5G24710	AT2G40316
AT5G24710	AT5G13420
AT5G24710	AT3G03610
AT5G24710	AT3G26730
AT5G24710	AT3G04020
AT5G24710	AT2G41680
AT5G24710	AT3G17910
AT5G24710	AT5G19150
AT5G24710	AT1G69210
AT5G24710	AT5G17370
AT5G24710	AT3G22680
AT5G24710	AT1G80770
AT5G24710	AT2G01860
AT5G24710	AT4G20070
AT5G24710	AT5G22040
AT5G24710	AT5G26850
AT5G24710	AT5G25480
AT5G24710	AT4G03180
AT5G24710	AT2G43540
AT5G24710	AT3G19610
AT5G24710	AT1G06143
AT5G55100	AT1G08460
AT5G55100	AT1G64990
AT5G55100	AT4G37480
AT5G55100	AT4G28830
AT5G55100	AT4G26555
AT5G55100	AT2G36835
AT5G55100	AT4G17240
AT5G55100	AT5G65685
AT5G55100	AT5G17660
AT5G55100	AT4G17010
AT5G55100	AT5G57345
AT5G55100	AT3G06610
AT5G55100	AT4G01130
AT5G55100	AT4G04330
AT5G55100	AT5G60050
AT5G13050	AT1G77620
AT5G13050	AT1G53200
AT5G13050	AT5G16420
AT5G13050	AT3G12530
AT5G13050	AT3G12350
AT5G13050	AT2G07170
AT5G13050	AT3G26750
AT5G13050	AT5G01400
AT5G13050	AT4G23860
AT5G13050	AT1G76400
AT5G13050	AT5G63920
AT5G13050	AT4G10760
AT5G13050	AT4G30840
AT5G13050	AT2G07690
AT5G13050	AT5G39960
AT5G13050	AT2G38500
AT5G13050	AT1G80190
AT5G13050	AT3G21580
AT5G13050	AT1G66345
AT5G13050	AT3G49890
AT5G13050	AT5G26749
AT5G13050	AT1G72030
AT5G13050	AT3G47830
AT5G13050	AT5G25500
AT5G13050	AT1G34160
AT1G09380	AT5G17170
AT2G34630	AT5G65685
AT2G34630	AT2G36420
AT3G51820	AT1G73430
AT3G51820	AT2G20270
AT3G51820	AT5G06220
AT3G51820	AT5G51020
AT3G51820	AT4G34700
AT3G51820	AT1G27070
AT3G51820	AT5G12320
AT3G51820	AT3G04970
AT3G51820	AT2G32500
AT3G51820	AT1G15390
AT3G51820	AT5G20050
AT3G51820	AT1G09740
AT3G51820	AT4G38150
AT3G51820	AT2G37680
AT3G51820	AT4G00560
AT3G51820	AT3G16990
AT3G51820	AT4G29400
AT3G51820	AT4G17550
AT3G51820	AT4G20310
AT3G51820	AT1G30950
AT3G51820	AT1G56570
AT1G16825	AT5G54090
AT1G16825	AT4G34700
AT1G16825	AT1G25570
AT1G16825	AT4G26980
AT1G16825	AT2G40490
AT1G16825	AT1G35340
AT2G26840	AT2G38020
AT2G26840	AT1G06950
AT2G26840	AT3G26580
AT2G26840	AT2G17670
AT5G19130	AT5G15280
AT5G19130	AT3G48810
AT5G19130	AT1G17110
AT5G19130	AT3G12010
AT5G19130	AT5G11490
AT5G19130	AT3G44330
AT5G19130	AT3G03305
AT5G19130	AT4G02030
AT5G19130	AT3G09060
AT5G19130	AT4G39952
AT5G05660	AT3G62110
AT5G05660	AT5G13390
AT5G05660	AT3G17360
AT5G05660	AT5G62600
AT5G05660	AT5G16420
AT5G05660	AT5G37510
AT5G05660	AT2G36480
AT5G05660	AT5G65960
AT5G05660	AT4G39820
AT5G05660	AT1G25570
AT5G05660	AT5G17620
AT5G05660	AT5G13530
AT5G05660	AT4G16450
AT5G05660	AT2G15230
AT5G05660	AT3G06880
AT5G05660	AT2G17265
AT5G05660	AT4G14310
AT5G05660	AT2G32000
AT5G05660	AT1G72440
AT5G05660	AT2G22530
AT5G05660	AT4G32910
AT5G05660	AT4G10760
AT5G05660	AT2G07690
AT5G05660	AT5G18830
AT5G05660	AT1G80190
AT5G05660	AT4G33060
AT5G05660	AT5G06830
AT5G05660	AT5G08490
AT5G05660	AT5G57250
AT5G05660	AT3G57190
AT5G05660	AT4G30720
AT5G05660	AT3G28460
AT5G05660	AT5G64860
AT5G05660	AT2G42820
AT5G05660	AT1G19720
AT4G19610	AT5G08600
AT4G19610	AT1G65270
AT4G19610	AT1G05180
AT4G19610	AT1G67460
AT4G19610	AT5G13480
AT4G19610	AT5G38720
AT4G19610	AT3G46610
AT4G19610	AT4G21130
AT4G19610	AT2G25840
AT4G19610	AT2G34860
AT4G19610	AT1G67680
AT4G19610	AT5G60340
AT4G19610	AT3G11920
AT4G19610	AT5G25640
AT4G19610	AT5G03345
AT4G19610	AT3G52430
AT4G19610	AT4G00140
AT4G19610	AT4G08550
AT4G19610	AT3G16840
AT4G19610	AT4G00300
AT4G19610	AT5G66005
AT4G19610	AT1G47840
AT4G26500	AT1G73805
AT4G26500	AT5G27290
AT4G26500	AT4G14930
AT4G26500	AT5G01340
AT4G26500	AT2G33560
AT4G26500	AT4G20325
AT4G26500	AT5G47810
AT4G26500	AT5G54980
AT4G26500	AT5G51570
AT4G26500	AT5G11810
AT4G26500	AT5G51110
AT4G26500	AT1G68930
AT4G26500	AT5G52810
AT4G26500	AT4G14170
AT1G27150	AT5G20930
AT1G27150	AT3G61350
AT1G27150	AT5G03080
AT1G27150	AT3G19250
AT1G27150	AT4G02090
AT1G27150	AT3G60620
AT1G27150	AT2G18410
AT1G27150	AT2G19880
AT1G27150	AT4G13577
AT1G27150	AT4G21520
AT1G27150	AT1G12460
AT1G27150	AT5G12410
AT1G27150	AT4G33350
AT1G27150	AT3G19720
AT1G27150	AT5G15920
AT1G27150	AT1G28120
AT1G27150	AT3G08780
AT1G27150	AT5G21060
AT1G27150	AT2G27760
AT1G27150	AT3G13450
AT1G27150	AT4G16450
AT1G27150	AT2G31040
AT1G27150	AT1G25580
AT1G27150	AT2G35820
AT1G27150	AT3G52905
AT1G27150	AT5G05310
AT1G27150	AT1G09740
AT1G27150	AT1G78010
AT1G27150	AT2G41945
AT1G27150	AT1G14620
AT1G27150	AT3G09150
AT1G27150	AT4G29490
AT1G27150	AT2G01320
AT1G27150	AT1G05385
AT1G27150	AT1G29700
AT1G27150	AT5G64670
AT1G27150	AT1G49350
AT1G27150	AT5G61140
AT1G27150	AT1G51110
AT1G27150	AT1G54650
AT1G27150	AT3G55250
AT1G27150	AT5G14530
AT1G27150	AT5G10700
AT1G27150	AT5G51010
AT1G27150	AT3G56330
AT1G27150	AT1G79760
AT1G27150	AT1G17410
AT1G27150	AT2G36980
AT1G27150	AT5G08710
AT1G27150	AT4G38710
AT1G27150	AT4G23330
AT1G27150	AT4G00140
AT1G27150	AT4G17370
AT1G27150	AT4G27700
AT1G27150	AT5G27560
AT1G27150	AT5G59610
AT1G27150	AT3G27340
AT1G27150	AT1G07645
AT1G27150	AT2G21710
AT1G27150	AT5G23230
AT1G27150	AT4G19985
AT1G27150	AT4G22000
AT1G27150	AT2G46850
AT1G27150	AT5G58575
AT1G27150	AT3G49650
AT1G27150	AT4G00300
AT1G27150	AT5G19970
AT1G27150	AT3G55820
AT4G26750	AT5G24680
AT4G26750	AT2G43990
AT4G26750	AT1G28100
AT4G26750	AT5G41360
AT4G26750	AT3G60590
AT4G26750	AT5G21930
AT4G26750	AT1G76080
AT4G26750	AT5G37290
AT4G26750	AT5G27830
AT4G26750	AT3G04710
AT4G26750	AT1G52530
AT4G26750	AT2G41020
AT4G26750	AT2G04620
AT4G26750	AT4G33410
AT4G26750	AT5G60870
AT4G26750	AT3G03210
AT4G26750	AT3G06050
AT4G26750	AT2G44420
AT4G26750	AT2G33610
AT4G26750	AT1G02060
AT4G26750	AT5G57160
AT4G26750	AT1G08580
AT4G26750	AT5G04910
AT4G26750	AT4G28820
AT4G26750	AT2G40935
AT4G26750	AT5G01670
AT4G26750	AT5G02770
AT4G26750	AT2G44640
AT4G26750	AT5G01590
AT5G11040	AT3G12530
AT5G11040	AT3G59090
AT5G11040	AT2G48060
AT5G11040	AT5G15680
AT5G11040	AT4G19180
AT5G11040	AT3G44330
AT5G11040	AT1G51350
AT5G11040	AT3G51290
AT5G11040	AT3G54510
AT5G11040	AT4G19190
AT5G11040	AT1G61215
AT5G11040	AT5G58760
AT5G11040	AT4G18010
AT3G52140	AT2G15980
AT3G52140	AT1G49510
AT1G73430	AT3G02510
AT1G73430	AT3G02870
AT1G73430	AT2G20270
AT1G73430	AT1G14000
AT1G73430	AT5G22080
AT1G73430	AT5G20520
AT1G73430	AT5G06220
AT1G73430	AT5G59470
AT1G73430	AT5G51020
AT1G73430	AT5G04520
AT1G73430	AT2G40840
AT1G73430	AT5G66770
AT1G73430	AT1G16020
AT1G73430	AT5G55500
AT1G73430	AT4G21320
AT1G73430	AT4G34700
AT1G73430	AT4G00590
AT1G73430	AT1G27070
AT1G73430	AT5G16150
AT1G73430	AT5G12320
AT1G73430	AT3G04970
AT1G73430	AT2G32500
AT1G73430	AT3G48195
AT1G73430	AT1G15390
AT1G73430	AT5G20050
AT1G73430	AT3G18524
AT1G73430	AT4G09750
AT1G73430	AT4G36980
AT1G73430	AT2G31840
AT1G73430	AT3G60370
AT1G73430	AT3G46200
AT1G73430	AT3G17670
AT1G73430	AT1G02410
AT1G73430	AT3G29310
AT1G73430	AT1G26500
AT1G73430	AT1G18265
AT1G73430	AT4G10050
AT1G73430	AT1G27530
AT1G73430	AT3G27000
AT1G73430	AT5G53310
AT1G73430	AT1G75690
AT1G73430	AT4G38150
AT1G73430	AT2G37680
AT1G73430	AT5G42480
AT1G73430	AT3G47630
AT1G73430	AT5G63690
AT1G73430	AT4G00560
AT1G73430	AT3G54010
AT1G73430	AT3G15620
AT1G73430	AT2G40490
AT1G73430	AT3G16990
AT1G73430	AT4G29400
AT1G73430	AT4G17550
AT1G73430	AT5G18200
AT1G73430	AT2G21970
AT1G73430	AT4G01037
AT1G73430	AT4G20310
AT1G73430	AT5G62840
AT1G73430	AT1G30480
AT1G73430	AT1G44960
AT1G73430	AT2G28790
AT1G73430	AT4G32690
AT1G73430	AT1G33810
AT1G73430	AT3G19210
AT1G73430	AT1G35340
AT1G73430	AT4G36530
AT1G73430	AT1G30950
AT1G73430	AT5G42370
AT1G73430	AT5G46580
AT1G73430	AT1G71810
AT1G73430	AT4G01130
AT1G73430	AT4G38213
AT5G35560	AT1G63000
AT5G35560	AT5G13420
AT5G35560	AT3G26730
AT5G35560	AT4G23620
AT5G35560	AT3G04020
AT5G35560	AT2G41680
AT5G35560	AT3G17910
AT5G35560	AT5G19150
AT5G35560	AT1G69210
AT5G35560	AT5G17370
AT5G35560	AT3G22680
AT5G35560	AT1G80770
AT5G35560	AT2G01860
AT5G35560	AT4G20070
AT5G35560	AT5G26850
AT5G35560	AT5G25480
AT5G35560	AT4G03180
AT5G35560	AT2G43540
AT5G35560	AT1G06143
AT2G22420	AT1G04635
AT2G22420	AT4G14385
AT2G22420	AT5G47380
AT2G22420	AT5G40520
AT2G22420	AT3G05480
AT2G22420	AT1G63810
AT2G22420	AT1G74530
AT2G22420	AT1G24610
AT2G22420	AT4G08790
AT2G22420	AT2G22070
AT2G22420	AT5G11530
AT2G22420	AT2G21080
AT3G02510	AT3G53580
AT3G02510	AT2G20270
AT3G02510	AT1G14000
AT3G02510	AT5G51020
AT3G02510	AT4G34700
AT3G02510	AT4G00590
AT3G02510	AT5G12320
AT3G02510	AT1G15390
AT3G02510	AT3G25980
AT3G02510	AT5G20050
AT3G02510	AT4G36980
AT3G02510	AT3G24650
AT3G02510	AT2G31840
AT3G02510	AT3G46200
AT3G02510	AT1G02410
AT3G02510	AT5G66090
AT3G02510	AT1G17665
AT3G02510	AT4G10050
AT3G02510	AT1G75690
AT3G02510	AT4G38150
AT3G02510	AT3G47630
AT3G02510	AT5G63690
AT3G02510	AT4G00560
AT3G02510	AT4G17550
AT3G02510	AT2G21970
AT3G02510	AT4G01037
AT3G02510	AT2G25605
AT3G02510	AT5G15390
AT3G02510	AT1G33810
AT3G02510	AT2G26340
AT3G02510	AT2G42975
AT3G02510	AT4G36530
AT3G02510	AT1G62250
AT3G02510	AT1G30950
AT3G02510	AT5G35170
AT5G20650	AT4G23440
AT5G20650	AT4G13870
AT5G20650	AT5G51610
AT5G20650	AT1G48860
AT5G20650	AT5G02140
AT5G20650	AT3G18060
AT5G20650	AT4G11790
AT5G20650	AT3G21820
AT5G20650	AT4G27120
AT5G20650	AT3G54690
AT5G20650	AT1G53460
AT5G20650	AT1G79490
AT5G20650	AT3G23255
AT5G20650	AT3G01360
AT5G20650	AT2G14660
AT5G20650	AT3G50685
AT5G20650	AT1G67035
AT5G58110	AT4G17650
AT5G58110	AT1G01180
AT5G58110	AT1G08460
AT5G58110	AT4G26965
AT5G58110	AT2G24090
AT5G58110	AT5G53930
AT5G58110	AT3G06610
AT5G58110	AT3G59490
AT5G58110	AT5G51310
AT5G58110	AT5G35770
AT4G32050	AT3G56990
AT4G32050	AT1G52260
AT4G32050	AT5G65960
AT4G32050	AT2G07170
AT4G32050	AT2G37560
AT4G32050	AT3G26750
AT4G32050	AT5G01400
AT4G32050	AT1G76400
AT4G32050	AT2G07690
AT4G32050	AT1G04200
AT4G32050	AT1G80190
AT4G32050	AT1G07320
AT4G32050	AT3G03210
AT4G32050	AT1G66345
AT4G32050	AT2G44420
AT4G32050	AT5G64860
AT4G32050	AT2G42820
AT5G13070	AT2G42070
AT5G13070	AT5G02140
AT5G13070	AT3G53700
AT5G13070	AT1G51720
AT5G13070	AT3G54210
AT5G13070	AT3G60680
AT5G13070	AT2G41950
AT5G13070	AT3G18930
AT1G10170	AT2G28605
AT5G24680	AT1G28100
AT5G24680	AT5G41360
AT5G24680	AT5G21930
AT5G24680	AT1G76080
AT5G24680	AT5G37290
AT5G24680	AT5G27830
AT5G24680	AT3G04710
AT5G24680	AT1G52530
AT5G24680	AT2G41020
AT5G24680	AT2G04620
AT5G24680	AT3G06960
AT5G24680	AT3G06050
AT5G24680	AT2G33610
AT5G24680	AT1G08580
AT5G24680	AT5G04910
AT5G24680	AT2G40935
AT5G24680	AT3G12040
AT5G24680	AT5G02770
AT5G24680	AT2G44640
AT3G04830	AT3G53580
AT3G04830	AT1G12850
AT3G04830	AT4G02390
AT3G04830	AT5G61410
AT3G04830	AT3G50860
AT3G04830	AT4G35760
AT3G04830	AT1G03650
AT3G04830	AT1G28760
AT3G04830	AT2G32090
AT3G04830	AT2G22650
AT3G04830	AT2G44850
AT3G04830	AT3G46780
AT3G04830	AT3G05250
AT3G04830	AT1G48380
AT3G04830	AT1G32080
AT3G04830	AT3G05330
AT3G04830	AT3G24650
AT3G04830	AT3G63140
AT3G04830	AT5G45380
AT3G04830	AT4G33870
AT3G04830	AT1G53645
AT3G04830	AT5G66090
AT3G04830	AT5G37055
AT3G04830	AT2G04740
AT3G04830	AT4G02350
AT3G04830	AT1G63855
AT3G04830	AT2G26340
AT3G04830	AT5G66360
AT3G04830	AT3G53920
AT3G04830	AT2G47910
AT3G04830	AT3G59390
AT3G04830	AT3G05625
AT3G04830	AT1G80090
AT3G04830	AT4G19890
AT3G04830	AT2G30270
AT3G04830	AT1G64500
AT3G04830	AT5G61400
AT5G04420	AT3G16010
AT5G04420	AT5G26240
AT5G04420	AT4G13670
AT5G04420	AT5G38720
AT5G04420	AT2G48000
AT5G04420	AT1G66510
AT5G04420	AT5G25580
AT5G04420	AT1G35660
AT5G04420	AT1G79915
AT5G04420	AT1G16540
AT5G04420	AT1G49880
AT5G04420	AT5G47790
AT5G04420	AT3G10060
AT5G04420	AT1G71310
AT5G04420	AT1G51080
AT5G04420	AT5G42850
AT5G04420	AT1G28140
AT5G04420	AT2G42900
AT4G02620	AT1G42990
AT4G02620	AT5G12320
AT4G02620	AT5G50870
AT4G02620	AT1G05440
AT4G02620	AT1G34360
AT4G02620	AT4G04670
AT4G02620	AT3G59040
AT4G02620	AT3G03100
AT4G02620	AT4G17540
AT4G02620	AT3G62910
AT4G02620	AT2G25530
AT4G02620	AT5G08060
AT4G02620	AT1G32220
AT5G23110	AT5G58410
AT5G23110	AT3G17360
AT5G23110	AT1G16800
AT5G23110	AT5G48310
AT5G23110	AT1G72560
AT5G23110	AT3G04490
AT5G23110	AT1G03160
AT5G23110	AT2G07170
AT5G23110	AT5G13530
AT5G23110	AT4G15180
AT5G23110	AT3G26750
AT5G23110	AT3G06880
AT5G23110	AT5G01400
AT5G23110	AT1G72440
AT5G23110	AT2G22530
AT5G23110	AT1G76400
AT5G23110	AT3G01380
AT5G23110	AT4G32910
AT5G23110	AT1G04200
AT5G23110	AT5G18830
AT5G23110	AT3G05040
AT5G23110	AT5G18525
AT5G23110	AT1G80190
AT5G23110	AT5G25070
AT5G23110	AT1G27460
AT5G23110	AT5G26850
AT5G23110	AT2G36810
AT5G23110	AT5G57250
AT5G23110	AT1G76630
AT5G23110	AT2G44020
AT5G23110	AT3G47830
AT4G28450	AT5G51020
AT4G28450	AT2G34860
AT4G28450	AT5G25580
AT4G28450	AT3G08950
AT4G28450	AT1G29940
AT1G60490	AT4G31390
AT1G60490	AT5G11900
AT1G60490	AT3G61710
AT1G60490	AT3G28210
AT1G60490	AT2G34200
AT1G60490	AT1G53330
AT1G60490	AT2G28130
AT1G60490	AT1G32080
